EmpID;Age;Attrition;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
RM964;38;No;Travel_Rarely;Sales;2;2;Life Sciences;2;Female;3;2;Sales Executive;1;Divorced;6893;3;No;0;3;4;1;11;3;3;7;7;1;7
RM983;38;No;Travel_Frequently;Research & Development;7;3;Life Sciences;4;Male;4;1;Research Scientist;3;Divorced;2610;1;No;0;3;4;3;4;2;3;4;2;0;3
RM1108;38;No;Travel_Frequently;Human Resources;10;4;Human Resources;3;Male;3;2;Human Resources;3;Married;6077;3;No;0;3;3;0;10;2;3;6;3;1;2
RM1113;38;Yes;Travel_Rarely;Research & Development;2;3;Medical;3;Male;3;2;Manufacturing Director;2;Married;4855;4;No;0;3;1;2;7;2;3;5;2;1;4
RM1120;38;No;Travel_Rarely;Sales;14;3;Life Sciences;3;Male;3;2;Sales Executive;2;Married;9924;0;No;0;3;4;1;10;3;3;9;8;7;7
RM1121;38;No;Travel_Rarely;Sales;16;3;Life Sciences;2;Female;3;2;Sales Executive;2;Single;4198;2;No;0;3;2;0;8;5;4;3;2;1;2
RM1162;38;No;Travel_Rarely;Research & Development;2;2;Medical;4;Female;2;3;Manufacturing Director;3;Married;7756;3;Yes;0;3;4;1;10;6;4;5;4;0;2
RM1188;38;No;Travel_Frequently;Research & Development;1;3;Life Sciences;4;Male;3;2;Research Scientist;4;Married;4735;7;No;0;3;4;2;19;4;4;13;11;2;9
RM1194;38;No;Travel_Frequently;Research & Development;2;3;Medical;4;Female;2;1;Laboratory Technician;2;Single;2440;1;No;0;4;2;0;4;3;3;4;3;3;3
RM1203;38;No;Travel_Rarely;Research & Development;4;2;Medical;4;Female;3;1;Laboratory Technician;3;Married;3306;7;No;0;3;4;1;7;5;2;0;0;0;0
RM1257;38;No;Travel_Frequently;Research & Development;2;2;Medical;3;Female;2;1;Laboratory Technician;2;Married;2468;4;No;0;3;2;1;9;4;2;6;1;0;5
RM1262;38;No;Travel_Rarely;Research & Development;18;3;Medical;2;Male;1;2;Healthcare Representative;4;Married;5811;3;Yes;0;3;3;1;15;2;3;1;0;1;0
RM1273;38;No;Travel_Rarely;Research & Development;6;2;Other;4;Female;2;1;Laboratory Technician;3;Married;3702;1;No;0;3;2;1;5;3;3;5;4;0;4
RM1290;38;No;Non-Travel;Human Resources;2;3;Human Resources;1;Male;3;1;Human Resources;2;Divorced;2592;5;No;0;3;4;3;13;3;3;11;10;3;8
RM1309;38;No;Travel_Rarely;Sales;2;4;Marketing;2;Female;1;2;Sales Representative;4;Married;5405;2;Yes;0;4;1;2;20;4;2;4;2;0;3
RM1374;38;No;Travel_Frequently;Research & Development;8;3;Medical;4;Female;2;2;Research Scientist;2;Divorced;2133;1;Yes;0;3;3;1;20;3;3;20;11;0;7
RM1377;38;No;Travel_Rarely;Research & Development;9;2;Life Sciences;2;Male;3;1;Research Scientist;4;Divorced;4771;2;No;0;3;4;2;10;0;4;5;2;0;3
RM1392;38;No;Travel_Rarely;Sales;1;3;Life Sciences;1;Male;2;1;Sales Representative;1;Single;2858;4;No;0;3;1;0;20;3;2;1;0;0;0
RM1401;38;No;Travel_Frequently;Human Resources;1;4;Other;4;Male;3;1;Human Resources;2;Married;2991;0;Yes;0;3;2;1;7;2;3;6;2;1;2
RM1417;38;No;Travel_Rarely;Sales;1;4;Life Sciences;4;Male;3;2;Sales Executive;2;Married;4440;0;No;0;3;1;2;16;3;3;15;13;5;8
RM1419;38;No;Travel_Frequently;Research & Development;6;4;Life Sciences;1;Male;2;2;Manufacturing Director;3;Married;5321;2;No;0;3;4;1;10;1;3;8;3;7;7
RM1431;38;No;Travel_Rarely;Research & Development;10;3;Medical;2;Female;1;3;Research Director;3;Married;13206;3;No;0;3;1;1;20;3;3;18;16;1;11
RM1452;38;No;Travel_Rarely;Sales;10;2;Life Sciences;1;Female;3;2;Sales Executive;4;Married;5343;1;No;0;3;3;1;10;1;3;10;7;1;9
RM034;39;Yes;Travel_Rarely;Sales;5;3;Technical Degree;4;Male;3;2;Sales Representative;4;Married;2086;3;No;0;3;3;1;19;6;4;1;0;0;0
RM138;39;No;Travel_Rarely;Sales;4;4;Life Sciences;4;Female;2;2;Sales Executive;3;Married;5902;4;No;0;3;3;1;17;1;4;15;11;5;9
RM241;39;No;Travel_Rarely;Research & Development;1;4;Medical;3;Female;3;1;Laboratory Technician;3;Divorced;2232;7;No;0;3;3;3;7;1;3;3;2;1;2
RM252;39;No;Travel_Frequently;Research & Development;2;4;Technical Degree;3;Female;3;3;Healthcare Representative;3;Single;10938;0;No;0;4;4;0;20;1;3;19;6;11;
RM305;39;No;Travel_Rarely;Research & Development;1;3;Medical;3;Male;4;3;Healthcare Representative;4;Divorced;9613;0;No;0;3;1;3;19;5;2;18;10;3;7
RM315;39;No;Travel_Rarely;Research & Development;10;1;Medical;3;Male;3;4;Manager;1;Married;17068;1;Yes;0;3;4;0;21;3;3;21;9;11;10
RM327;39;No;Travel_Frequently;Research & Development;7;2;Medical;3;Male;2;5;Manager;4;Married;19272;1;No;0;3;1;1;21;2;3;21;9;13;3
RM328;39;Yes;Travel_Rarely;Sales;3;2;Medical;4;Female;3;2;Sales Executive;3;Married;5238;4;Yes;0;3;1;0;12;3;2;1;0;0;0
RM401;39;No;Travel_Frequently;Research & Development;1;1;Life Sciences;2;Male;3;5;Manager;3;Divorced;19197;1;Yes;0;3;3;1;21;3;3;21;8;1;6
RM450;39;No;Travel_Frequently;Research & Development;8;1;Life Sciences;3;Female;3;1;Laboratory Technician;3;Married;3755;1;No;0;3;1;1;8;3;3;8;3;0;7
RM527;39;No;Travel_Rarely;Research & Development;2;4;Technical Degree;4;Female;2;2;Healthcare Representative;3;Single;4553;1;No;0;3;1;0;20;4;3;20;7;11;10
RM552;39;No;Travel_Rarely;Human Resources;3;3;Human Resources;3;Female;4;2;Human Resources;2;Married;6389;9;No;0;3;3;1;12;3;1;8;3;3;6
RM655;39;No;Travel_Rarely;Human Resources;2;3;Life Sciences;4;Female;2;2;Human Resources;4;Married;5204;8;No;0;3;3;2;13;2;3;5;4;0;4
RM670;39;Yes;Travel_Rarely;Research & Development;6;3;Medical;4;Male;3;1;Laboratory Technician;1;Married;2404;7;Yes;0;4;4;0;8;2;1;2;2;2;2
RM706;39;No;Travel_Rarely;Sales;2;5;Life Sciences;1;Male;4;3;Sales Executive;3;Single;7880;0;No;0;3;4;0;9;3;3;8;7;0;7
RM739;39;No;Travel_Rarely;Research & Development;1;1;Life Sciences;4;Female;2;4;Manufacturing Director;4;Married;12742;1;No;0;3;3;1;21;3;3;21;6;11;8
RM754;39;No;Travel_Frequently;Research & Development;22;3;Medical;4;Female;3;3;Manufacturing Director;1;Single;10880;1;Yes;0;3;3;0;21;2;3;21;6;2;8
RM814;39;Yes;Travel_Frequently;Research & Development;2;3;Life Sciences;1;Male;3;4;Healthcare Representative;4;Divorced;12169;7;No;0;3;4;3;21;4;3;18;7;11;5
RM817;39;No;Non-Travel;Research & Development;9;3;Life Sciences;3;Male;3;2;Laboratory Technician;2;Single;6782;9;No;0;3;3;0;9;2;2;5;4;0;3
RM938;39;No;Travel_Rarely;Research & Development;13;4;Medical;3;Female;2;4;Manager;2;Divorced;17123;6;Yes;0;3;4;2;21;4;3;19;9;15;2
RM941;39;Yes;Travel_Rarely;Research & Development;23;3;Medical;3;Male;3;1;Research Scientist;1;Single;3904;0;No;0;3;1;0;6;2;3;5;2;0;3
RM950;39;No;Travel_Rarely;Research & Development;18;2;Life Sciences;1;Male;3;2;Manufacturing Director;3;Single;4534;0;No;0;3;1;0;9;6;3;8;7;1;7
RM987;39;No;Travel_Rarely;Sales;21;4;Life Sciences;1;Male;2;2;Sales Executive;4;Married;6120;3;Yes;0;3;4;2;8;2;4;5;4;1;4
RM993;39;No;Non-Travel;Research & Development;25;2;Life Sciences;3;Male;3;3;Healthcare Representative;3;Married;10920;3;No;0;4;2;1;13;2;3;6;4;0;5
RM1033;39;Yes;Non-Travel;Research & Development;2;3;Life Sciences;1;Female;2;1;Laboratory Technician;1;Single;3646;2;Yes;0;4;2;0;11;2;4;1;0;0;0
RM1080;39;No;Travel_Rarely;Research & Development;6;3;Life Sciences;2;Female;3;3;Manufacturing Director;2;Single;8376;4;No;0;3;4;0;9;3;3;2;0;2;2
RM1125;39;No;Travel_Rarely;Sales;6;3;Medical;4;Male;4;3;Sales Executive;3;Married;8237;2;No;0;3;1;1;11;3;3;7;6;7;6
RM1149;39;No;Travel_Rarely;Research & Development;10;5;Medical;2;Male;3;2;Manufacturing Director;1;Married;5377;2;No;0;3;4;3;10;3;3;7;7;7;7
RM1156;39;No;Travel_Rarely;Research & Development;3;2;Medical;3;Male;2;2;Laboratory Technician;3;Divorced;3069;0;No;0;3;4;1;11;3;3;10;8;0;7
RM1160;39;No;Travel_Frequently;Research & Development;4;3;Medical;1;Female;3;2;Manufacturing Director;3;Single;5042;0;No;0;3;4;0;10;2;1;9;2;3;8
RM1176;39;No;Travel_Rarely;Research & Development;12;3;Medical;4;Male;3;2;Manufacturing Director;2;Married;5295;4;No;0;4;3;0;7;3;3;5;4;1;0
RM1241;39;No;Non-Travel;Research & Development;1;3;Life Sciences;4;Male;3;2;Laboratory Technician;4;Married;6472;1;Yes;0;3;4;1;9;2;3;9;8;5;8
RM1285;39;No;Travel_Rarely;Research & Development;10;1;Medical;3;Male;3;3;Research Director;3;Single;13464;7;No;0;4;3;0;9;3;3;4;3;2;2
RM1293;39;No;Travel_Frequently;Sales;20;3;Life Sciences;3;Male;3;2;Sales Executive;4;Divorced;4127;2;No;0;3;4;1;7;6;3;2;1;2;2
RM1336;39;No;Travel_Rarely;Research & Development;19;4;Other;4;Male;3;2;Research Scientist;4;Divorced;3902;8;No;0;3;2;3;7;2;3;2;2;2;2
RM1367;39;No;Non-Travel;Sales;21;4;Life Sciences;1;Female;1;2;Sales Executive;3;Married;5736;6;No;0;3;3;1;10;1;3;3;2;1;2
RM1373;39;No;Travel_Rarely;Research & Development;9;2;Medical;1;Male;3;2;Manufacturing Director;1;Married;5151;1;No;0;4;4;1;10;3;3;10;0;7;9
RM1404;39;No;Travel_Rarely;Sales;15;4;Marketing;2;Male;3;4;Sales Executive;1;Single;13341;0;No;0;3;1;0;21;3;3;20;8;11;10
RM1430;39;No;Travel_Rarely;Research & Development;24;1;Life Sciences;1;Male;3;2;Research Scientist;4;Single;4108;7;No;0;3;1;0;18;2;3;7;7;1;7
RM1438;39;No;Non-Travel;Research & Development;9;3;Life Sciences;4;Male;3;5;Manager;4;Single;19431;2;No;0;3;3;0;21;3;2;6;0;1;3
RM1463;39;No;Travel_Rarely;Sales;24;1;Marketing;2;Female;2;4;Sales Executive;4;Married;12031;0;No;0;3;1;1;21;2;2;20;9;9;6
RM1467;39;No;Travel_Rarely;Research & Development;6;1;Medical;4;Male;2;3;Healthcare Representative;1;Married;9991;4;No;0;3;1;1;9;5;3;7;7;1;7
RM1463;39;No;Travel_Rarely;Sales;24;1;Marketing;2;Female;2;4;Sales Executive;4;Married;12031;0;No;0;3;1;1;21;2;2;20;9;9;6
RM1467;39;No;Travel_Rarely;Research & Development;6;1;Medical;4;Male;2;3;Healthcare Representative;1;Married;9991;4;No;0;3;1;1;9;5;3;7;7;1;1
RM091;40;No;Travel_Frequently;Research & Development;1;4;Life Sciences;3;Male;2;4;Healthcare Representative;2;Married;13503;1;No;0;4;4;1;22;3;2;22;3;11;11
RM151;40;No;Travel_Frequently;Research & Development;26;3;Medical;2;Female;3;2;Research Scientist;2;Divorced;5605;1;No;0;3;1;1;20;2;3;20;7;2;13
RM159;40;No;Travel_Rarely;Sales;4;4;Marketing;3;Male;2;3;Sales Executive;4;Married;10855;7;No;0;3;1;1;15;2;2;12;11;2;11
RM187;40;No;Travel_Rarely;Research & Development;4;1;Medical;4;Female;3;5;Manager;3;Married;19033;1;No;0;3;2;1;21;2;3;20;8;9;9
RM204;40;No;Travel_Rarely;Research & Development;19;2;Medical;3;Male;3;2;Laboratory Technician;4;Married;2741;8;Yes;0;3;3;1;15;2;4;7;2;3;7
RM209;40;No;Non-Travel;Research & Development;9;5;Life Sciences;4;Male;2;2;Healthcare Representative;4;Married;4876;9;No;0;3;4;1;5;5;1;3;2;0;
RM244;40;No;Travel_Rarely;Research & Development;24;2;Technical Degree;1;Male;3;2;Research Scientist;4;Divorced;3319;1;No;0;3;1;2;9;3;3;9;8;4;7
RM258;40;No;Travel_Rarely;Research & Development;2;2;Medical;1;Male;3;5;Research Director;3;Divorced;19436;0;No;0;3;4;1;22;5;3;21;7;3;
RM336;40;No;Travel_Rarely;Sales;1;2;Medical;2;Male;1;2;Sales Executive;4;Married;7457;2;Yes;0;4;3;3;6;2;2;4;3;0;2
RM362;40;No;Travel_Rarely;Research & Development;10;4;Life Sciences;4;Female;4;1;Laboratory Technician;3;Married;2213;3;Yes;0;3;3;1;10;3;3;7;7;1;
RM369;40;Yes;Travel_Rarely;Sales;22;2;Marketing;3;Male;2;2;Sales Executive;3;Married;6380;2;Yes;0;3;1;2;8;6;3;6;4;1;0
RM388;40;No;Travel_Rarely;Sales;2;2;Marketing;4;Female;3;2;Sales Executive;2;Divorced;5715;7;No;0;3;3;2;8;5;3;5;4;1;3
RM392;40;No;Travel_Rarely;Research & Development;2;3;Medical;2;Female;2;2;Laboratory Technician;3;Married;3448;6;No;0;4;2;1;20;3;3;1;0;0;0
RM418;40;No;Travel_Rarely;Sales;2;4;Life Sciences;3;Female;3;5;Manager;3;Married;18041;0;No;0;3;4;0;21;2;3;20;15;1;12
RM449;40;No;Travel_Rarely;Research & Development;6;3;Life Sciences;2;Female;3;4;Manufacturing Director;3;Single;13237;7;No;0;3;3;0;22;3;3;20;6;5;13
RM459;40;No;Non-Travel;Sales;28;3;Other;3;Male;1;3;Sales Executive;1;Divorced;10932;3;No;0;3;3;1;20;2;3;1;0;0;1
RM534;40;No;Travel_Frequently;Sales;5;4;Life Sciences;4;Male;2;3;Sales Executive;1;Married;10475;5;Yes;0;4;3;1;20;2;3;18;13;1;12
RM554;40;No;Travel_Rarely;Research & Development;2;1;Medical;4;Female;2;1;Research Scientist;4;Single;2342;0;Yes;0;4;4;0;5;2;2;4;2;2;3
RM583;40;No;Travel_Frequently;Research & Development;2;2;Medical;3;Female;4;2;Healthcare Representative;2;Married;4244;1;No;0;4;4;1;8;2;3;8;7;3;7
RM602;40;No;Travel_Frequently;Research & Development;16;4;Medical;1;Male;2;2;Laboratory Technician;3;Single;5094;6;No;0;3;4;0;10;6;3;1;0;0;0
RM685;40;No;Travel_Rarely;Sales;10;4;Marketing;1;Male;2;3;Sales Executive;2;Divorced;9705;2;No;0;3;2;1;11;2;2;1;0;0;0
RM692;40;No;Travel_Frequently;Research & Development;9;4;Medical;4;Male;3;1;Research Scientist;2;Divorced;3617;8;Yes;0;3;4;1;3;2;3;1;1;0;0
RM707;40;Yes;Non-Travel;Sales;24;3;Life Sciences;2;Female;4;4;Sales Executive;2;Single;13194;4;Yes;0;3;4;0;22;2;2;1;0;0;0
RM769;40;No;Travel_Rarely;Sales;26;3;Marketing;3;Male;3;2;Sales Executive;1;Married;8396;1;No;0;3;2;1;8;3;2;7;7;7;5
RM786;40;No;Travel_Rarely;Research & Development;20;4;Technical Degree;1;Male;3;3;Healthcare Representative;4;Married;10322;4;No;0;4;4;1;14;6;3;11;10;11;1
RM815;40;No;Travel_Rarely;Research & Development;14;3;Medical;3;Male;2;5;Research Director;3;Single;19626;1;No;0;3;1;0;21;2;4;20;7;4;9
RM838;40;No;Travel_Frequently;Research & Development;9;4;Medical;2;Female;3;3;Research Director;3;Single;13499;9;No;0;3;3;0;20;3;2;18;7;2;13
RM846;40;No;Travel_Frequently;Research & Development;26;2;Medical;3;Female;2;2;Research Scientist;4;Married;4422;3;Yes;0;3;4;1;16;3;1;1;1;0;0
RM867;40;No;Travel_Frequently;Sales;2;4;Medical;2;Male;3;2;Sales Executive;2;Married;4327;5;No;0;3;4;3;5;2;3;0;0;0;0
RM885;40;No;Travel_Rarely;Sales;10;3;Technical Degree;2;Female;2;2;Sales Executive;2;Divorced;6852;7;No;0;3;2;1;7;2;4;5;1;1;3
RM947;40;Yes;Travel_Rarely;Sales;25;4;Marketing;4;Male;2;3;Sales Executive;2;Single;9094;2;Yes;0;3;3;0;9;2;3;5;4;1;0
RM958;40;No;Non-Travel;Research & Development;16;2;Life Sciences;3;Male;3;1;Research Scientist;3;Divorced;3544;9;No;0;3;2;1;6;0;3;4;2;0;0
RM960;40;No;Travel_Rarely;Research & Development;2;3;Life Sciences;3;Male;3;2;Research Scientist;4;Single;4661;1;No;0;3;3;0;9;4;3;9;8;8;8
RM968;40;No;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Male;3;1;Laboratory Technician;2;Married;2387;3;No;0;4;3;1;7;3;3;4;2;0;3
RM979;40;No;Travel_Rarely;Research & Development;2;1;Medical;2;Female;4;2;Healthcare Representative;3;Divorced;6377;5;No;0;4;2;3;15;0;3;12;11;11;8
RM1030;40;No;Non-Travel;Research & Development;9;4;Other;3;Male;3;2;Laboratory Technician;3;Divorced;3975;3;No;0;3;3;2;11;2;4;8;7;0;7
RM1041;40;No;Non-Travel;Research & Development;8;1;Medical;4;Male;2;3;Research Director;2;Divorced;13757;2;No;0;3;3;1;16;5;3;9;8;4;8
RM1046;40;No;Travel_Rarely;Research & Development;2;3;Medical;3;Male;3;1;Research Scientist;3;Divorced;2345;2;No;0;3;3;1;8;3;4;3;1;1;2
RM1084;40;Yes;Travel_Rarely;Research & Development;9;4;Life Sciences;4;Male;3;1;Laboratory Technician;1;Single;2018;3;No;0;3;2;0;15;3;1;5;4;1;0
RM1095;40;No;Travel_Rarely;Sales;9;2;Medical;1;Male;3;2;Sales Executive;1;Married;5473;0;No;0;3;4;0;9;5;4;8;4;7;1
RM1097;40;No;Travel_Rarely;Human Resources;6;2;Medical;3;Male;3;4;Manager;4;Single;16437;1;Yes;0;4;4;0;21;2;3;21;7;7;7
RM1099;40;No;Non-Travel;Research & Development;8;2;Life Sciences;4;Male;3;2;Healthcare Representative;4;Divorced;4069;3;Yes;0;3;3;0;8;2;3;2;2;2;2
RM1133;40;No;Travel_Rarely;Sales;14;2;Life Sciences;4;Female;3;2;Sales Executive;1;Married;4639;1;No;0;3;3;1;5;2;3;5;4;1;2
RM1157;40;No;Travel_Rarely;Research & Development;15;3;Life Sciences;1;Female;2;3;Manufacturing Director;3;Married;10435;1;No;0;3;4;2;18;2;3;18;15;14;12
RM1165;40;No;Travel_Rarely;Research & Development;16;3;Life Sciences;3;Female;3;3;Manufacturing Director;4;Single;7945;6;Yes;0;3;4;0;18;2;2;4;2;3;3
RM1172;40;Yes;Travel_Rarely;Research & Development;7;3;Life Sciences;1;Male;3;1;Laboratory Technician;1;Single;2166;3;Yes;0;3;2;0;10;3;1;4;2;0;3
RM1230;40;No;Travel_Rarely;Research & Development;8;2;Life Sciences;2;Female;3;2;Manufacturing Director;1;Married;6516;2;Yes;0;3;2;1;18;3;3;1;0;0;0
RM1243;40;No;Travel_Rarely;Sales;7;4;Medical;2;Male;3;5;Manager;2;Single;19833;1;No;0;3;2;0;21;3;2;21;8;12;8
RM1287;40;No;Travel_Rarely;Research & Development;2;2;Life Sciences;3;Female;3;1;Laboratory Technician;1;Married;3377;4;No;0;3;4;1;7;5;2;4;3;0;2
RM1300;40;No;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Female;3;2;Healthcare Representative;4;Divorced;6513;4;No;0;3;4;1;12;3;3;5;3;0;3
RM1305;40;No;Travel_Rarely;Research & Development;12;3;Life Sciences;2;Female;3;2;Healthcare Representative;1;Divorced;4448;2;No;0;3;2;1;15;3;3;7;4;7;7
RM1349;40;No;Travel_Rarely;Research & Development;1;4;Life Sciences;1;Male;3;4;Manager;1;Divorced;16823;2;No;0;3;1;1;22;3;3;19;7;11;16
RM1410;40;No;Travel_Frequently;Research & Development;11;3;Technical Degree;4;Female;3;2;Laboratory Technician;3;Married;6323;1;No;0;3;1;1;10;2;4;10;9;9;4
RM1411;40;No;Travel_Rarely;Sales;2;2;Marketing;2;Female;3;2;Sales Executive;2;Married;5677;3;No;0;3;3;1;15;4;3;11;8;5;10
RM1428;40;No;Travel_Rarely;Research & Development;1;4;Life Sciences;1;Male;3;1;Laboratory Technician;4;Married;2406;8;No;0;3;3;2;8;3;2;1;0;0;0
RM1456;40;No;Travel_Rarely;Research & Development;2;4;Life Sciences;3;Male;2;1;Research Scientist;3;Single;2809;2;No;0;3;4;0;8;2;3;2;2;2;2
RM1458;40;No;Travel_Rarely;Research & Development;2;4;Medical;3;Female;3;1;Research Scientist;3;Married;2001;2;No;0;3;2;3;20;2;3;5;3;0;2
RM001;41;Yes;Travel_Rarely;Sales;1;2;Life Sciences;2;Female;3;2;Sales Executive;4;Single;5993;8;Yes;0;3;1;0;8;0;1;6;4;0;5
RM046;41;Yes;Travel_Rarely;Research & Development;12;3;Technical Degree;2;Female;3;5;Research Director;3;Married;19545;1;No;0;3;4;0;23;0;3;22;15;15;8
RM134;41;No;Travel_Rarely;Sales;9;1;Life Sciences;3;Male;3;3;Sales Executive;3;Divorced;8189;3;Yes;0;3;3;1;12;2;3;9;7;0;7
RM148;41;No;Travel_Frequently;Research & Development;10;3;Life Sciences;4;Male;2;4;Manager;1;Divorced;17181;4;No;0;3;2;1;21;2;2;7;6;7;7
RM149;41;No;Travel_Rarely;Research & Development;9;4;Life Sciences;3;Male;3;1;Laboratory Technician;1;Married;2238;2;No;0;4;4;1;7;2;3;5;0;1;4
RM167;41;No;Travel_Rarely;Research & Development;14;3;Life Sciences;1;Male;3;1;Research Scientist;3;Divorced;2451;4;No;0;3;1;1;13;2;3;9;8;1;8
RM183;41;Yes;Travel_Rarely;Sales;20;2;Marketing;2;Female;3;1;Sales Representative;2;Single;3140;1;Yes;0;4;4;0;4;5;2;4;3;0;2
RM216;41;No;Travel_Rarely;Sales;6;3;Life Sciences;4;Female;3;3;Manager;4;Single;13591;3;Yes;0;3;3;0;16;3;3;1;0;0;0
RM243;41;No;Travel_Rarely;Research & Development;19;2;Life Sciences;3;Male;3;2;Research Scientist;1;Divorced;3072;2;No;0;3;1;2;17;2;2;1;0;0;0
RM301;41;No;Travel_Rarely;Sales;2;4;Life Sciences;4;Male;3;4;Manager;2;Single;16015;1;No;0;3;2;0;22;2;3;22;10;0;4
RM347;41;No;Travel_Rarely;Research & Development;6;3;Medical;4;Male;2;2;Manufacturing Director;2;Single;6032;6;Yes;0;3;4;0;8;3;3;5;4;1;2
RM367;41;Yes;Travel_Frequently;Sales;4;3;Marketing;1;Male;3;2;Sales Executive;2;Single;9355;1;No;0;3;3;0;8;5;3;8;7;7;7
RM404;41;No;Travel_Rarely;Sales;1;3;Marketing;2;Male;4;3;Sales Executive;1;Married;8392;1;No;0;3;3;1;10;2;3;10;7;0;
RM447;41;No;Non-Travel;Sales;10;2;Life Sciences;4;Male;3;2;Sales Executive;4;Single;6230;7;No;0;3;4;0;16;3;3;14;3;1;10
RM460;41;No;Non-Travel;Research & Development;2;4;Other;1;Female;2;2;Healthcare Representative;3;Single;6811;2;Yes;0;3;1;0;10;3;3;8;7;0;7
RM467;41;No;Travel_Rarely;Sales;2;5;Life Sciences;2;Female;3;4;Manager;1;Married;16595;7;No;0;3;2;1;22;2;3;18;16;11;8
RM536;41;No;Travel_Rarely;Human Resources;10;4;Human Resources;2;Male;2;5;Manager;4;Divorced;19141;3;No;0;3;2;3;23;2;2;21;6;12;6
RM539;41;No;Travel_Rarely;Human Resources;1;3;Human Resources;4;Male;2;5;Manager;3;Married;19189;1;No;0;3;2;1;22;3;3;22;7;2;10
RM668;41;Yes;Travel_Rarely;Research & Development;2;4;Life Sciences;2;Female;1;1;Laboratory Technician;4;Divorced;2778;4;Yes;0;3;3;1;10;1;2;7;7;1;0
RM687;41;No;Travel_Rarely;Research & Development;6;3;Medical;4;Male;3;1;Laboratory Technician;1;Single;4721;2;Yes;0;3;3;0;20;3;3;18;13;2;17
RM717;41;No;Travel_Frequently;Research & Development;9;3;Medical;1;Male;3;5;Research Director;3;Divorced;19419;2;No;0;3;2;1;21;2;4;18;16;0;11
RM738;41;No;Travel_Rarely;Research & Development;7;2;Medical;4;Female;3;2;Manufacturing Director;3;Single;5003;6;No;0;3;2;0;8;6;3;2;2;2;1
RM747;41;No;Non-Travel;Research & Development;7;1;Life Sciences;2;Female;1;5;Research Director;3;Divorced;19973;1;No;0;4;2;2;21;3;3;21;16;5;10
RM784;41;No;Travel_Rarely;Research & Development;7;2;Technical Degree;2;Female;4;1;Research Scientist;3;Married;3376;1;No;0;3;3;0;10;3;3;10;6;0;8
RM831;41;No;Travel_Rarely;Research & Development;12;4;Life Sciences;2;Male;3;1;Laboratory Technician;4;Married;4766;3;Yes;0;3;1;1;6;4;3;1;0;0;0
RM865;41;Yes;Non-Travel;Research & Development;5;2;Life Sciences;1;Male;2;1;Research Scientist;1;Divorced;2107;6;No;0;3;1;1;5;2;1;1;0;0;0
RM952;41;No;Non-Travel;Sales;10;2;Medical;3;Male;1;2;Sales Executive;2;Single;6151;1;No;0;3;1;0;19;4;3;19;2;11;9
RM961;41;No;Travel_Frequently;Sales;1;3;Marketing;3;Female;3;2;Sales Executive;1;Divorced;4103;0;No;0;3;4;1;10;2;3;9;3;1;7
RM989;41;No;Travel_Frequently;Research & Development;22;3;Life Sciences;4;Female;3;2;Research Scientist;4;Divorced;5467;3;Yes;0;3;1;2;12;4;2;6;2;3;3
RM1029;41;No;Travel_Rarely;Research & Development;5;5;Medical;2;Male;4;1;Research Scientist;3;Married;2127;2;Yes;0;3;1;0;7;5;2;4;2;0;3
RM1197;41;No;Travel_Rarely;Sales;23;2;Life Sciences;4;Male;3;3;Sales Executive;3;Single;7082;3;Yes;0;3;4;0;21;2;3;2;0;0;2
RM1219;41;No;Travel_Rarely;Sales;6;3;Marketing;4;Male;3;3;Sales Executive;3;Single;9241;1;No;0;3;2;0;10;3;3;10;8;8;7
RM1229;41;No;Non-Travel;Human Resources;4;3;Human Resources;3;Male;1;2;Human Resources;2;Married;6430;6;No;0;3;2;1;10;4;3;3;2;1;2
RM1267;41;No;Travel_Rarely;Research & Development;9;4;Life Sciences;3;Male;3;1;Laboratory Technician;1;Divorced;2289;1;No;0;4;2;2;5;2;3;5;3;0;4
RM1295;41;No;Travel_Rarely;Research & Development;5;3;Life Sciences;2;Male;4;2;Healthcare Representative;2;Single;6870;3;No;0;3;1;0;11;3;1;3;2;1;2
RM1296;41;No;Travel_Rarely;Sales;4;1;Marketing;3;Female;3;3;Sales Executive;3;Divorced;10447;0;Yes;0;3;4;1;23;3;4;22;14;13;5
RM1357;41;No;Travel_Rarely;Sales;8;3;Marketing;3;Female;3;2;Sales Executive;2;Married;4393;5;No;0;4;3;1;14;3;3;5;4;1;4
RM1421;41;No;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Male;3;1;Research Scientist;4;Married;2782;3;No;0;4;1;1;12;3;3;5;3;1;0
RM1446;41;No;Travel_Rarely;Research & Development;28;4;Life Sciences;1;Female;2;4;Manufacturing Director;2;Married;13570;0;No;0;4;3;1;21;3;3;20;7;0;10
RM1449;41;No;Travel_Rarely;Sales;3;3;Life Sciences;3;Male;2;2;Sales Executive;2;Divorced;8938;2;No;0;3;3;1;14;5;3;5;4;0;4
